lon;lat;bio_1;bio_2;bio_3;bio_4;bio_5;bio_6;bio_7;bio_8;bio_9;bio_10;bio_11;bio_12;bio_13;bio_14;bio_15;bio_16;bio_17;bio_18;bio_19;abund_sp1;abund_sp2;abund_sp4
17,29583333333333;60,1708333333333;5,79166650772095e+00;8,08333301544189;27,8735637664795;754,154663085938;21,89999961853027;-7,099999904632568;29,0000000000000;14,3999996185302717;3,33332605659962e-02;15,53333282470703;-2,9833333492279053;604;73;31;27,8278789520264;209;107;200;120;175;0;0
14,63750000000000;60,3625000000000;3,78750014305115e+00;8,90833377838135;28,9231605529785;786,829467773438;20,70000076293945;-10,100000381469728;30,8000011444092;13,8166666030883807;-4,69999980926514e+00;13,81666660308838;-5,6333332061767578;707;87;31;30,4806995391846;246;113;246;123;176;0;231
30,70416666666667;58,9291666666667;4,22083330154419e+00;8,50833320617676;24,8781681060791;931,680908203125;22,29999923706055;-11,899999618530272;34,1999969482422;13,9666662216186523;-2,19999980926514e+00;15,64999961853027;-7,3166666030883789;623;75;29;30,8680400848389;218;101;217;111;85;0;4
16,59583333333333;58,1625000000000;6,61250019073486e+00;7,80833339691162;28,3939399719238;715,808898925781;22,00000000000000;-5,500000000000000;27,5000000000000;14,8666667938232422;5,11666679382324e+00;15,93333339691162;-1,6666666269302368;597;71;32;24,6126213073730;194;109;181;136;7;0;0
27,63750000000000;63,5291666666667;2,47499990463257e+00;7,50000000000000;21,7391300201416;965,148376464844;20,79999923706055;-13,699999809265137;34,5000000000000;14,6999998092651367;-4,36666679382324e+00;14,69999980926514;-9,3166666030883807;669;87;34;30,8895950317383;235;108;235;129;0;0;612
14,68750000000000;61,2541666666667;3,16666674613953e+00;8,58333396911621;27,8679656982422;807,097351074219;20,20000076293945;-10,600000381469728;30,8000011444092;12,0333337783813477;-5,36666679382324e+00;13,46666717529297;-6,5000000000000000;758;93;33;30,7540283203125;263;119;261;128;22;0;777
18,47916666666666;68,6791666666667;-2,68333339691162e+00;6,48333358764648;24,5580806732178;707,987976074219;12,30000019073486;-14,100000381469728;26,4000015258789;5,9833335876464844;-4,93333339691162e+00;6,88333320617676;-10,1333332061767578;845;95;46;22,1352729797363;261;150;247;217;0;0;0
11,96250000000000;62,0458333333333;-4,83333259820938e-01;9,36666679382324;29,1796474456787;814,968872070312;16,50000000000000;-15,600000381469728;32,0999984741211;8,6833333969116211;-6,43333339691162e+00;9,91666698455810;-10,0666666030883807;735;92;37;30,7107791900635;255;118;254;138;0;0;0
21,43750000000000;68,8791666666667;-2,73749995231628e+00;8,77500057220459;24,5798320770264;951,883605957031;16,10000038146973;-19,600000381469727;35,7000007629395;9,6833333969116193;-9,43333339691162e+00;9,68333339691162;-13,7166671752929688;497;80;24;38,6663780212402;191;81;191;96;0;0;0
19,16250000000000;66,0041666666667;-9,04166638851166e-01;9,45833301544190;25,0884170532227;1002,536437988281;18,50000000000000;-19,200000762939453;37,7000007629395;11,8166666030883807;-7,44999980926514e+00;11,81666660308838;-13,0000000000000000;561;86;25;40,9522552490234;221;80;221;96;0;0;3
14,87916666666667;58,5625000000000;6,64583301544189e+00;6,87500000000000;27,2817459106445;659,219421386719;20,79999923706055;-4,400000095367432;25,1999988555908;14,4499998092651367;9,83333289623260e-01;15,26666641235352;-0,7166666388511658;531;62;25;28,0034255981445;179;87;172;90;2;0;0
27,48750000000000;67,9875000000000;-1,42916667461395e+00;7,94166660308838;22,1834259033203;970,436767578125;17,50000000000000;-18,299999237060547;35,7999992370605;11,1833333969116193;-8,11666679382324e+00;11,18333339691162;-12,9333333969116193;494;66;26;33,7337379455566;182;82;182;90;0;0;0
24,43750000000000;63,6791666666667;2,48750019073486e+00;8,10833358764648;24,4226913452148;880,671569824219;20,60000038146973;-12,600000381469728;33,2000007629395;12,0166664123535156;-3,93333339691162e+00;13,78333377838135;-8,0333328247070312;559;74;26;34,8962707519531;205;84;204;102;0;0;20
7,47916666666667;61,4625000000000;2,13333344459534e+00;5,59999990463257;25,3393669128418;618,878540039062;14,50000000000000;-7,599999904632568;22,1000003814697;-3,8166666030883789;5,05000019073486e+00;10,30000019073486;-4,8166666030883789;1134;141;42;33,0390205383301;389;160;224;366;0;0;0
21,89583333333333;57,1041666666667;6,47916650772095e+00;6,52499961853027;24,3470153808594;753,788757324219;20,79999923706055;-6,000000000000000;26,7999992370605;7,4666662216186523;5,83333373069763e-01;15,91666603088379;-2,5166666507720947;722;85;29;32,3751754760742;241;108;220;140;2147;0;0
25,99583333333334;61,1541666666667;3,80416655540466e+00;7,74166679382324;23,5309009552002;891,909240722656;21,39999961853027;-11,500000000000000;32,9000015258789;13,3000001907348633;-2,79999995231628e+00;15,13333320617676;-6,9500002861022949;624;80;31;32,1711807250977;221;99;213;125;85;0;4
14,80416666666667;59,5041666666667;5,10416650772095e+00;8,00833320617676;28,2979965209961;749,310180664062;21,00000000000000;-7,300000190734863;28,2999992370605;13,3999996185302717;-4,49999988079071e-01;14,73333358764648;-3,7000000476837158;784;84;42;24,0032558441162;245;138;236;168;2730;0;38
21,80416666666667;55,3125000000000;6,82916688919067e+00;7,17500019073486;26,2820510864258;772,114746093750;21,70000076293945;-5,599999904632568;27,3000011444092;15,4333333969116193;1,28333318233490e+00;16,31666755676270;-2,5833332538604736;777;89;37;29,2418556213379;258;120;244;159;5679;0;0
28,09583333333333;59,7458333333333;4,71666669845581e+00;7,15000009536743;22,7707023620605;859,585876464844;21,29999923706055;-10,100000381469728;31,3999996185303;10,4833335876464844;-1,93333339691162e+00;15,56666660308838;-5,6166667938232422;639;77;30;34,6116104125977;227;94;202;119;185;0;15
14,07083333333333;57,2458333333333;6,02916669845581e+00;8,27499961853027;30,7620811462402;688,936767578125;21,20000076293945;-5,699999809265137;26,9000015258789;13,6833333969116193;7,99999952316284e-01;14,83333301544190;-2,0666666030883789;768;85;43;20,9304790496826;232;137;215;177;3899;0;14
10,82916666666667;63,0041666666667;2,62916660308838e+00;7,75833320617676;29,0574283599854;695,055480957031;17,39999961853027;-9,300000190734863;26,7000007629395;10,6166667938232422;1,63333332538605e+00;11,55000019073486;-5,4499998092651367;764;95;41;28,0011711120605;263;131;251;170;0;0;1052
18,68750000000000;66,0208333333333;-5,99999964237213e-01;9,33333301544190;24,6913585662842;1016,694702148438;18,79999923706055;-19,000000000000000;37,7999992370605;12,2333335876464844;-7,18333339691162e+00;12,23333358764648;-12,9499998092651367;578;87;25;39,4371604919434;225;82;225;103;0;0;3
14,29583333333333;61,0375000000000;3,54166674613953e+00;9,53333377838135;29,5149631500244;824,620666503906;21,20000076293945;-11,100000381469728;32,3000030517578;14,0000000000000000;-5,20000028610229e+00;14,00000000000000;-6,4500002861022949;655;83;28;32,3970565795898;231;99;231;111;29;0;108
19,05416666666667;65,5708333333333;-5,24999916553497e-01;8,55000019073486;24,7826080322266;926,919372558594;17,70000076293945;-16,799999237060547;34,5000000000000;11,4166669845581037;-6,78333330154419e+00;11,41666698455810;-11,5000000000000000;616;90;30;36,4775123596191;230;92;230;113;0;0;2
14,01250000000000;59,0791666666667;6,57916688919067e+00;7,20833349227905;26,9975032806396;714,507019042969;21,20000076293945;-5,500000000000000;26,7000007629395;14,7000007629394513;8,83333384990692e-01;15,75000000000000;-1,7166665792465210;607;66;29;25,7512130737305;194;104;186;122;42;0;0
26,00416666666666;68,7041666666667;-1,39166665077209e+00;9,33333301544190;24,2424240112305;1008,894165039062;18,50000000000000;-20,000000000000000;38,5000000000000;11,5666666030883807;-1,18166666030884e+01;11,56666660308838;-13,4333333969116193;448;74;16;50,1956977844238;190;57;190;63;0;0;0
26,72083333333333;62,2708333333333;2,65416669845581e+00;7,94166660308838;23,7064685821533;902,316345214844;20,79999923706055;-12,699999809265137;33,5000000000000;14,1999998092651367;-3,98333334922791e+00;14,19999980926514;-8,1999998092651367;659;89;33;33,3133811950684;237;107;237;127;33;0;138
23,28750000000000;67,7125000000000;-1,02083337306976e+00;8,99166679382324;24,2362976074219;1010,095520019531;18,70000076293945;-18,399999618530273;37,0999984741211;11,9833335876464844;-7,60000038146973e+00;11,98333358764648;-13,0500001907348633;544;74;29;34,0300292968750;203;91;203;99;0;0;0
22,77083333333333;55,5875000000000;5,83750009536743e+00;7,45833349227905;26,0780887603760;804,911437988281;21,29999923706055;-7,300000190734863;28,5999984741211;15,6499996185302717;1,66667494922876e-02;15,64999961853027;-4,0666666030883789;725;85;33;28,2567806243896;239;115;239;143;1879;0;0
30,96250000000000;60,3375000000000;4,71250009536743e+00;6,49166679382324;21,7112598419189;833,137878417969;20,70000076293945;-9,199999809265137;29,9000015258789;14,2166671752929688;-1,81666660308838e+00;15,28333377838135;-5,1666665077209473;624;78;31;31,7050552368164;214;97;207;125;156;0;0
11,83750000000000;63,4041666666667;3,51250004768372e+00;7,17500019073486;27,5961532592773;696,178283691406;18,10000038146973;-7,900000095367432;26,0000000000000;11,5666666030883807;2,45000004768372e+00;12,43333339691162;-4,5333333015441895;982;111;55;23,7622890472412;318;169;287;244;0;0;101
27,08750000000000;66,8958333333333;-6,70833289623260e-01;8,75833320617676;23,4807853698730;999,751037597656;19,20000076293945;-18,100000381469727;37,3000030517578;12,2500000000000000;-7,40000009536743e+00;12,25000000000000;-12,6000003814697283;527;69;27;32,4085426330566;190;84;190;97;0;0;0
23,34583333333333;63,3208333333333;2,80416655540466e+00;8,14166641235352;24,4494495391846;876,199096679688;20,60000038146973;-12,699999809265137;33,2999992370605;12,3833332061767578;-3,83333325386047e+00;13,94999980926514;-7,7500000000000000;541;74;23;36,0914878845215;202;79;194;95;0;0;27
30,40416666666667;60,1375000000000;4,48750019073486e+00;6,60833311080933;20,8464775085449;907,729736328125;21,20000076293945;-10,500000000000000;31,7000007629395;14,3000001907348633;-1,89999997615814e+00;15,71666717529297;-6,6833333969116211;631;78;31;32,4949913024902;223;97;214;122;26;0;49
31,61250000000000;60,3125000000000;4,36666679382324e+00;6,95000028610229;22,4193553924561;849,896606445312;20,89999961853027;-10,100000381469728;31,0000000000000;14,0500001907348633;-2,35000014305115e+00;15,18333339691162;-5,6500000953674316;621;78;30;31,2561111450195;214;98;203;126;85;0;4
25,10416666666667;62,0791666666667;3,33333325386047e+00;7,88333320617676;23,4623012542725;910,165649414062;21,29999923706055;-12,300000190734863;33,5999984741211;13,0666666030883807;-3,46666669845581e+00;14,96666717529297;-7,6333332061767578;623;86;29;34,3808441162109;228;100;224;115;36;0;44
10,34583333333333;57,4708333333333;7,63333320617676e+00;5,93333339691162;27,4691352844238;591,367187500000;19,60000038146973;-2,000000000000000;21,6000003814697;8,6499996185302734;2,63333344459534e+00;15,06666660308838;0,7833333611488342;682;77;35;24,3623180389404;223;117;183;146;112;0;0
12,60416666666667;61,9125000000000;6,00000083446503e-01;10,55000019073486;30,2292251586914;874,863647460938;18,70000076293945;-16,200000762939453;34,9000015258789;11,5000000000000000;-8,68333339691162e+00;11,50000000000000;-10,1833333969116193;609;84;25;39,2411575317383;236;86;236;98;0;0;97
30,66250000000000;63,5208333333333;1,77083325386047e+00;7,55833339691162;21,4117088317871;975,799133300781;20,50000000000000;-14,800000190734863;35,2999992370605;14,2500000000000000;-5,31666660308838e+00;14,25000000000000;-10,0500001907348633;624;79;32;30,9090709686279;220;101;220;117;1;0;206
9,83750000000000;56,7125000000000;7,32916641235352e+00;7,34166669845581;31,2411346435547;603,446350097656;20,00000000000000;-3,500000000000000;23,5000000000000;11,8499994277954102;2,38333344459534e+00;14,89999961853027;0,3166666328907013;678;74;38;24,4773521423340;217;117;194;155;383;0;0
24,43750000000000;58,6208333333333;5,98750019073486e+00;6,85833311080933;23,2485885620117;814,742370605469;21,79999923706055;-7,699999809265137;29,5000000000000;6,5000000000000000;-4,83333319425583e-01;16,26666641235352;-3,6333334445953369;696;80;32;31,7747821807861;232;105;209;142;1165;0;0
24,51250000000000;58,6458333333333;5,88749980926514e+00;6,87500000000000;23,3843536376953;815,302856445312;21,70000076293945;-7,699999809265137;29,4000015258789;6,4000000953674316;-5,50000011920929e-01;16,16666603088379;-3,7500000000000000;703;82;33;31,2633266448975;232;107;211;145;2318;0;0
24,79583333333333;57,6958333333333;4,88333320617676e+00;6,91666650772095;23,3671169281006;852,262573242188;20,89999961853027;-8,699999809265137;29,5999984741211;14,2833328247070312;-1,51666665077209e+00;15,44999980926514;-5,3166666030883789;683;82;27;33,3949356079102;238;99;218;122;867;0;6
28,16250000000000;59,1958333333333;4,92500019073486e+00;7,46666669845581;23,5541534423828;866,559265136719;21,50000000000000;-10,199999809265137;31,7000007629395;14,2500000000000000;-1,35000002384186e+00;15,73333358764648;-5,6833333969116211;643;80;29;34,0286521911621;231;96;220;113;469;0;3
9,20416666666667;61,9958333333333;2,04583334922791e+00;8,05833339691162;28,4746742248535;750,137756347656;17,70000076293945;-10,600000381469728;28,3000011444092;11,5833330154418963;-3,05000019073486e+00;11,58333301544190;-6,8333334922790527;410;61;16;38,0705528259277;158;57;158;84;0;0;0
21,15416666666667;66,0875000000000;9,25000071525574e-01;9,33333301544190;26,5906925201416;927,546875000000;19,70000076293945;-15,399999618530272;35,0999984741211;11,1833333969116193;-5,38333320617676e+00;12,91666698455810;-9,9833335876464844;588;79;29;32,0567665100098;209;94;208;112;0;0;107
24,36250000000000;63,8541666666667;2,34583330154419e+00;8,05833339691162;24,1991996765137;887,448974609375;20,39999961853027;-12,899999618530272;33,2999992370605;12,0833330154418963;-4,23333358764648e+00;13,73333358764648;-8,2833337783813477;543;73;25;35,7203216552734;201;81;200;98;0;0;27
26,79583333333333;60,7208333333333;4,17916679382324e+00;8,59166717529297;25,2696075439453;890,925109863281;22,39999961853027;-11,600000381469728;34,0000000000000;9,7166662216186523;3,28333330154419e+00;15,50000000000000;-6,5500001907348633;650;77;33;28,7322578430176;213;108;196;142;111;0;30
9,30416666666667;55,6791666666667;7,54583358764648e+00;7,29166698455811;31,8413391113281;585,846191406250;20,10000038146973;-2,799999952316284;22,8999996185303;8,3500003814697266;2,78333330154419e+00;14,85000038146973;0,7000000476837158;819;93;46;24,0386009216309;270;146;205;190;2649;0;0
5,82916666666667;60,4708333333333;3,33750009536743e+00;4,52500009536743;23,8157882690430;545,227722167969;14,10000038146973;-4,900000095367432;19,0000000000000;0,6499999761581421;5,43333339691162e+00;10,46666717529297;-2,6000001430511475;3440;433;145;35,2829475402832;1195;476;629;1082;0;0;0
27,00416666666666;60,7041666666667;4,14583349227905e+00;7,85833358764648;23,9583339691162;892,607177734375;21,70000076293945;-11,100000381469728;32,8000030517578;9,7833328247070312;3,15000009536743e+00;15,44999980926514;-6,5999999046325684;654;78;33;29,5816936492920;218;108;195;142;153;0;31
14,56250000000000;58,1625000000000;6,47083330154419e+00;7,24166679382324;29,3184890747070;628,885986328125;20,39999961853027;-4,300000190734863;24,7000007629395;13,9666671752929688;9,16666626930237e-01;14,69999980926514;-0,5500000715255737;539;63;24;27,7578258514404;181;90;176;91;1;0;0
30,60416666666667;63,7791666666667;1,16666650772095e+00;7,83333301544189;21,8198699951172;989,215332031250;20,39999961853027;-15,500000000000000;35,9000015258789;13,8499994277954102;-5,76666688919067e+00;13,84999942779541;-10,7833337783813477;621;78;30;32,4157524108887;220;95;220;114;0;0;108
14,12083333333333;61,9791666666667;1,84166669845581e+00;10,58333301544190;30,3247356414795;878,996948242188;20,20000076293945;-14,699999809265137;34,9000015258789;12,8166666030883807;-7,43333339691162e+00;12,81666660308838;-8,9833335876464844;585;88;23;40,0923614501953;228;82;228;90;0;0;73
25,74583333333334;60,4208333333333;4,46666669845581e+00;8,43333339691162;25,6332321166992;850,348388671875;21,89999961853027;-11,000000000000000;32,9000015258789;9,7833328247070312;3,28333330154419e+00;15,35000038146973;-5,5999999046325684;666;79;34;28,8219547271729;219;109;197;148;235;0;53
9,97083333333333;62,6458333333333;1,31250000000000e+00;7,22499990463257;29,9792537689209;640,202819824219;15,10000038146973;-9,000000000000000;24,1000003814697;8,8166666030883789;-3,33333349227905e+00;9,60000038146973;-5,9166669845581055;634;91;31;33,7710380554199;231;104;228;132;0;0;392
9,56250000000000;55,7125000000000;7,89166688919067e+00;7,08333349227905;29,5138893127441;611,108642578125;20,20000076293945;-3,799999952316284;24,0000000000000;8,7166662216186523;2,85000014305115e+00;15,51666736602783;0,7666666507720947;713;80;40;23,2095546722412;231;126;185;163;108;0;0
14,10416666666667;62,3375000000000;1,53750002384186e+00;8,52500057220459;27,9508190155029;802,649414062500;18,20000076293945;-12,300000190734863;30,5000000000000;11,7666673660278320;-6,93333339691162e+00;11,76666736602783;-8,0166664123535156;683;93;28;37,0351982116699;258;101;258;104;0;0;452
23,64583333333333;67,8791666666667;-1,28333330154419e+00;9,06666660308838;23,4887733459473;1048,638305664062;18,79999923706055;-19,799999237060547;38,5999984741211;12,0833330154418963;-7,69999980926514e+00;12,08333301544190;-14,0166664123535156;502;71;27;36,6825904846191;193;84;193;88;0;0;0
12,02083333333333;63,7791666666667;1,87083327770233e+00;6,05833339691162;24,9314136505127;666,474670410156;15,80000019073486;-8,500000000000000;24,2999992370605;6,4499998092651367;2,66666740179062e-01;10,68333339691162;-5,4333333969116211;1106;128;62;22,3458061218262;348;194;300;279;0;0;0
22,66250000000000;60,3041666666667;5,15416669845581e+00;7,75833320617676;25,3540306091309;807,826660156250;21,29999923706055;-9,300000190734863;30,5999984741211;14,0999994277954102;3,84999990463257e+00;15,43333339691162;-4,4166665077209473;678;78;34;30,0174655914307;217;111;200;153;1037;0;4
29,22916666666667;63,6208333333333;1,68333327770233e+00;8,55000019073486;23,6187839508057;969,890686035156;20,89999961853027;-15,300000190734863;36,2000007629395;13,9666671752929688;-5,09999990463257e+00;13,96666717529297;-10,2166671752929688;635;80;33;30,8681716918945;221;101;221;120;3;0;345
29,04583333333333;70,8458333333333;1,04166674613953e+00;5,08333301544189;21,9109191894531;640,815673828125;13,69999980926514;-9,500000000000000;23,2000007629395;6,0666666030883789;-1,01666665077209e+00;9,39999961853027;-5,9833331108093262;543;59;34;18,1632156372070;166;105;150;125;0;0;40
14,69583333333333;68,4125000000000;4,09166669845581e+00;4,16666650772095;21,5889453887939;554,554809570312;15,00000000000000;-4,300000190734863;19,2999992370605;1,4500000476837158;9,53333282470703e+00;11,36666679382324;-2,0166666507720947;1102;145;56;28,7939853668213;377;189;202;318;0;0;1
30,34583333333333;60,2125000000000;4,31250000000000e+00;6,40833330154419;20,4739093780518;895,509338378906;20,79999923706055;-10,500000000000000;31,2999992370605;14,0500001907348633;-1,96666657924652e+00;15,39999961853027;-6,6666665077209473;644;81;31;32,1634864807129;228;100;218;124;383;0;1
16,45416666666667;61,1208333333333;3,44999980926514e+00;9,08333301544190;29,6840972900391;775,089416503906;20,29999923706055;-10,300000190734863;30,5999984741211;12,0833330154418963;-4,80000019073486e+00;13,48333358764648;-5,6333332061767578;714;86;32;28,7198867797852;247;120;236;133;21;0;680
23,60416666666667;55,8375000000000;6,33333349227905e+00;7,48333358764648;26,8219833374023;791,564453125000;21,70000076293945;-6,199999809265137;27,9000015258789;16,1166667938232422;-2,54999995231628e+00;16,11666679382324;-3,2333333492279053;602;76;26;29,7315330505371;210;94;210;108;42;0;0
25,17083333333333;58,3125000000000;5,17083311080933e+00;7,32500028610229;23,5530548095703;851,184875488281;22,10000038146973;-9,000000000000000;31,1000003814697;14,5833330154418963;-1,28333330154419e+00;15,83333301544190;-5,0000000000000000;679;79;31;32,5098037719727;231;99;216;132;1037;0;4
9,37083333333333;63,5875000000000;6,53749990463257e+00;5,05833339691162;30,1091270446777;453,842803955078;15,89999961853027;-0,899999976158142;16,7999992370605;7,1333332061767578;7,93333339691162e+00;12,33333301544190;1,5833332538604736;1098;126;51;28,1137771606445;355;179;245;314;156;0;0
26,17916666666667;64,9791666666667;1,64166665077209e+00;8,66666603088379;24,2763767242432;953,121276855469;20,79999923706055;-14,899999618530272;35,6999969482422;13,8666667938232422;-5,06666660308838e+00;13,86666679382324;-9,8333330154418963;552;72;25;31,8050975799561;195;84;195;108;0;0;34
21,10416666666667;68,5208333333333;-2,75833344459534e+00;9,36666679382324;25,2470798492432;982,276672363281;16,89999961853027;-20,200000762939453;37,0999984741211;10,0666666030883807;-9,66666698455810e+00;10,06666660308838;-14,1000003814697283;496;84;21;43,2686767578125;201;74;201;90;0;0;0
23,66250000000000;58,7791666666667;6,17916679382324e+00;7,02500009536743;23,5738258361816;812,670837402344;22,39999961853027;-7,400000095367432;29,7999992370605;11,8833332061767578;-5,00000059604645e-01;16,29999923706055;-3,3666665554046631;614;72;30;33,4511756896973;211;95;185;123;147;0;0
5,63750000000000;60,5625000000000;5,49166679382324e+00;5,16666650772095;27,1929817199707;525,857910156250;16,20000076293945;-2,799999952316284;19,0000000000000;2,7500000000000000;7,76666688919067e+00;12,28333377838135;-0,3833333551883698;3378;425;136;35,3542785644531;1171;460;619;1056;0;0;0
12,98750000000000;62,3291666666667;-5,66666662693024e-01;10,10000038146973;30,0595226287842;845,994140625000;16,89999961853027;-16,700000762939453;33,5999984741211;10,1333332061767578;-6,41666650772095e+00;10,13333320617676;-10,7333335876464844;674;90;31;33,8361473083496;248;106;248;118;0;0;0
15,53750000000000;58,7791666666667;6,08333349227905e+00;7,78333330154419;28,3030300140381;721,678405761719;21,60000038146973;-5,900000095367432;27,5000000000000;14,1333332061767578;5,50000011920929e-01;15,39999961853027;-2,3166666030883789;653;74;34;24,6037368774414;207;114;199;141;414;0;0
16,04583333333333;63,3791666666667;1,24583339691162e+00;8,45833301544189;27,1100425720215;828,724243164062;18,39999961853027;-12,800000190734863;31,2000007629395;11,9000005722045898;-4,43333339691162e+00;11,90000057220459;-8,5833330154418945;703;106;34;34,4136581420898;256;116;256;129;0;0;842
29,13750000000000;61,0375000000000;3,87916684150696e+00;7,10833311080933;21,6717491149902;932,870605468750;21,39999961853027;-11,399999618530272;32,7999992370605;14,0166664123535156;-2,93333315849304e+00;15,61666679382324;-7,5000000000000000;647;82;31;31,8956184387207;221;99;210;133;43;0;77
27,40416666666667;69,9625000000000;-1,79583334922791e+00;8,10833358764648;23,4344902038574;912,916076660156;16,60000038146973;-18,000000000000000;34,5999984741211;10,1333332061767578;-8,11666679382324e+00;10,13333320617676;-12,3333330154418963;456;62;23;34,1744346618652;169;70;169;87;0;0;0
22,24583333333334;58,9208333333333;6,14166688919067e+00;5,15000009536743;21,2809925079346;699,882568359375;19,29999923706055;-4,900000095367432;24,1999988555908;7,3666667938232422;3,71666669845581e+00;15,11666679382324;-1,8166667222976685;626;77;31;30,6114673614502;214;101;165;120;77;0;0
25,45416666666667;62,7375000000000;3,19166660308838e+00;7,79999971389771;22,8738994598389;906,516357421875;21,20000076293945;-12,899999618530272;34,0999984741211;13,0833330154418963;-7,00000000000000e+00;14,84999942779541;-7,6666665077209473;587;82;27;35,6373100280762;221;96;218;102;7;0;11
19,85416666666667;69,4375000000000;-2,20833325386047e+00;6,48333358764648;26,3550128936768;666,581604003906;11,30000019073486;-13,300000190734863;24,6000003814697;5,7333335876464844;-3,98333334922791e+00;6,61666679382324;-9,4333333969116193;854;101;47;22,9814567565918;276;153;262;209;0;0;0
14,55416666666667;58,9041666666667;6,20833349227905e+00;7,05000019073486;26,8060836791992;725,198486328125;21,00000000000000;-5,300000190734863;26,2999992370605;14,5000000000000000;8,83333384990692e-01;15,46666717529297;-2,2999999523162842;725;79;39;23,3534851074219;227;127;224;156;1069;0;0
12,88750000000000;58,1291666666667;6,55416679382324e+00;7,49166679382324;28,4854240417480;685,470825195312;21,20000076293945;-5,099999904632568;26,3000011444092;6,9166669845581055;1,18333327770233e+00;15,28333282470703;-1,5000000000000000;725;80;39;22,7046260833740;229;127;202;159;467;0;0
16,38750000000000;57,6375000000000;6,60416650772095e+00;8,45833301544189;30,7575759887695;695,369262695312;22,00000000000000;-5,500000000000000;27,5000000000000;14,6166667938232422;1,13333320617676e+00;15,64999961853027;-1,4166666269302368;596;70;33;24,0894355773926;190;106;178;135;4;0;0
23,80416666666667;61,2791666666667;4,13749980926514e+00;8,34166622161865;25,5096855163574;867,617248535156;21,79999923706055;-10,899999618530272;32,6999969482422;13,3833332061767578;-2,33333325386047e+00;15,18333339691162;-6,2500000000000000;583;77;27;33,9928169250488;212;93;208;107;45;0;1
26,17083333333333;57,6958333333333;5,52083349227905e+00;8,14166641235352;26,8701877593994;818,822509765625;21,89999961853027;-8,399999618530273;30,2999992370605;15,7500000000000000;-3,33333253860474e-01;15,75000000000000;-4,4166665077209473;654;82;30;31,4295768737793;228;100;228;118;418;0;0
27,43750000000000;58,6375000000000;5,44999980926514e+00;6,75000000000000;21,5654945373535;856,002868652344;22,00000000000000;-9,300000190734863;31,2999992370605;15,0666666030883807;-1,56666672229767e+00;16,29999923706055;-4,6500000953674316;590;75;27;34,5973472595215;214;87;211;104;72;0;1
8,07916666666667;59,8458333333333;1,77083337306976e+00;6,94166660308838;26,9056854248047;686,276062011719;16,10000038146973;-9,699999809265137;25,7999992370605;6,8499999046325684;3,33332717418671e-02;10,66666698455810;-6,0333333015441895;830;91;36;24,0700073242188;260;144;237;194;0;0;648
8,41250000000000;55,9291666666667;9,30833339691162e+00;4,59999990463257;22,3300952911377;609,909973144531;20,60000038146973;0,000000000000000;20,6000003814697;10,2166662216186523;4,59999990463257e+00;16,81666755676270;2,0666666030883789;813;101;40;31,5101509094238;292;135;190;192;114;0;0
31,18750000000000;64,5958333333333;6,54166698455811e-01;8,42500019073486;22,6478500366211;1003,524353027344;20,60000038146973;-16,600000381469727;37,2000007629395;13,5500001907348633;-6,40000009536743e+00;13,55000019073486;-11,4166669845581037;577;75;27;35,2500686645508;211;86;211;98;0;0;34
22,60416666666667;68,9458333333333;-2,26250004768372e+00;8,04166698455811;23,5136470794678;931,692321777344;16,29999923706055;-17,899999618530273;34,1999969482422;10,1333332061767578;-8,91666698455811e+00;10,13333320617676;-12,7333335876464844;455;74;22;44,0928230285645;187;69;187;75;0;0;0
15,72083333333333;67,1791666666667;2,01666665077209e+00;6,98333311080933;24,9404754638672;756,857543945312;17,00000000000000;-11,000000000000000;28,0000000000000;-2,0000000000000000;5,34999990463257e+00;11,76666641235352;-6,8166666030883789;1248;169;56;31,9992790222168;424;185;248;372;0;0;0
28,12083333333334;58,4458333333333;5,27916669845581e+00;7,37500000000000;23,3386077880859;874,332092285156;21,60000038146973;-10,000000000000000;31,6000003814697;14,5166664123535156;-7,66666769981384e-01;16,13333320617676;-5,4499998092651367;647;79;30;33,1105308532715;231;99;227;114;504;0;0
20,42083333333333;69,3791666666667;-2,25000038743019e-01;7,63333320617676;26,5969791412354;776,046203613281;15,60000038146973;-13,100000381469728;28,7000007629395;10,0333328247070312;-6,03333330154419e+00;10,03333282470703;-8,8666667938232422;650;86;36;27,2378959655762;219;114;219;147;0;0;13
14,44583333333333;59,8791666666667;4,45416641235352e+00;8,69166660308838;28,6853675842285;785,865051269531;21,10000038146973;-9,199999809265137;30,2999992370605;13,0500001907348633;-1,29999995231628e+00;14,44999980926514;-4,9333333969116211;784;89;39;25,2613964080811;251;135;247;158;1350;0;115
28,02083333333333;64,8958333333333;1,43750000000000e+00;7,17499971389771;21,3541660308838;929,396484375000;19,79999923706055;-13,800000190734863;33,5999984741211;11,7333335876464844;-5,23333358764648e+00;13,53333282470703;-9,4833335876464844;689;85;32;29,1192054748535;231;106;224;136;0;0;452
24,77083333333333;64,6541666666667;2,07500004768372e+00;8,33333301544189;24,6548309326172;893,396240234375;20,20000076293945;-13,600000381469728;33,8000030517578;11,9833335876464844;-4,58333349227905e+00;13,53333377838135;-8,6333332061767578;526;72;26;34,7350883483887;194;78;189;99;1;0;8
